"售","销售","<div class=""pronunciation""><p><span class=""pinyin"">shòu</span></p></div><div class=""meanings""><p>(bound form) to sell; to retail</p><p>(literary) to carry out (a plan or intrigue etc)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">xiāoshòu</span></p></div><div class=""meanings""><p>to sell</p><p>to market</p><p>sales (representative, agreement etc)</p></div>","1201","4","绶"
"禽","禽兽","<div class=""pronunciation""><p><span class=""pinyin"">qín</span></p></div><div class=""meanings""><p>(bound form) birds; fowl</p><p>(literary) birds and animals</p><p>old variant of <span class=""chinese"">擒</span> <span class=""pinyin"">qín</span></p></div>","<div class=""pronunciation""><p><span class=""pinyin"">qínshòu</span></p></div><div class=""meanings""><p>birds and animals</p><p>creature</p><p>beast (brutal person)</p></div>","556","7-9","靲"
"窍","诀窍","<div class=""pronunciation""><p><span class=""pinyin"">qiào</span></p></div><div class=""meanings""><p>hole</p><p>opening</p><p>orifice (of the human body)</p><p>(fig.) key (to the solution of a problem)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">juéqiào</span></p></div><div class=""meanings""><p>secret</p><p>trick</p><p>knack</p><p>key</p></div>","197","7-9","鞘"
"慕","羡慕","<div class=""pronunciation""><p><span class=""pinyin"">mù</span></p></div><div class=""meanings""><p>to admire</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">xiànmù</span></p></div><div class=""meanings""><p>to envy</p><p>to admire</p></div>","959","7-9","霂"
"铭","铭记","<div class=""pronunciation""><p><span class=""pinyin"">míng</span></p></div><div class=""meanings""><p>to engrave</p><p>inscribed motto</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">míngjì</span></p></div><div class=""meanings""><p>to engrave in one's memory</p></div>","316","7-9","鸣"
"育","教育","<div class=""pronunciation""><p><span class=""pinyin"">yù</span></p></div><div class=""meanings""><p>to have children</p><p>to raise or bring up</p><p>to educate</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">jiàoyù</span></p></div><div class=""meanings""><p>to educate</p><p>to teach</p><p>education</p></div>","2907","2","龥"
"陌","陌生人","<div class=""pronunciation""><p><span class=""pinyin"">mò</span></p></div><div class=""meanings""><p>raised path</p><p>street</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">mòshēngrén</span></p></div><div class=""meanings""><p>stranger</p></div>","2661","7-9","黙"
"薪","薪水","<div class=""pronunciation""><p><span class=""pinyin"">xīn</span></p></div><div class=""meanings""><p>(literary) firewood; fuel</p><p>(bound form) salary</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">xīnshuǐ</span></p></div><div class=""meanings""><p>salary</p><p>wage</p></div>","1489","6","馨"
"酌","斟酌","<div class=""pronunciation""><p><span class=""pinyin"">zhuó</span></p></div><div class=""meanings""><p>to pour wine</p><p>to drink wine</p><p>to deliberate</p><p>to consider</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">zhēnzhuó</span></p></div><div class=""meanings""><p>to consider</p><p>to deliberate</p><p>to fill up a cup to the brim</p></div>","62","7-9","镯"
"益","利益","<div class=""pronunciation""><p><span class=""pinyin"">Yì</span></p></div><div class=""meanings""><p>surname Yi</p></div><div class=""pronunciation""><p><span class=""pinyin"">yì</span></p></div><div class=""meanings""><p>benefit</p><p>profit</p><p>advantage</p><p>beneficial</p><p>to increase</p><p>to add</p><p>all the more</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">lìyì</span></p></div><div class=""meanings""><p>benefit</p><p>(in sb's) interest</p><p>Classifier: <span class=""chinese"">个</span> <span class=""pinyin"">gè</span></p></div>","1776","4","黓"
"恤","抚恤金","<div class=""pronunciation""><p><span class=""pinyin"">xù</span></p></div><div class=""meanings""><p>anxiety</p><p>sympathy</p><p>to sympathize</p><p>to give relief</p><p>to compensate</p><p>anxiety</p><p>sympathy</p><p>to sympathize</p><p>to give relief</p><p>to compensate</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">fǔxùjīn</span></p></div><div class=""meanings""><p>compensation payment (for injury)</p><p>relief payment</p></div>","84","7-9","鱮"
"虑","考虑","<div class=""pronunciation""><p><span class=""pinyin"">lǜ</span></p></div><div class=""meanings""><p>to think over</p><p>to consider</p><p>anxiety</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">kǎolǜ</span></p></div><div class=""meanings""><p>to think over</p><p>to consider</p><p>consideration</p></div>","9989","4","葎"
"缀","点缀","<div class=""pronunciation""><p><span class=""pinyin"">chuò</span></p></div><div class=""meanings""><p>variant of <span class=""chinese"">辍</span> <span class=""pinyin"">chuò</span></p></div><div class=""pronunciation""><p><span class=""pinyin"">zhuì</span></p></div><div class=""meanings""><p>to sew</p><p>to stitch together</p><p>to combine</p><p>to link</p><p>to connect</p><p>to put words together</p><p>to compose</p><p>to embellish</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">diǎnzhuì</span></p></div><div class=""meanings""><p>to decorate</p><p>to adorn</p><p>sprinkled</p><p>studded</p><p>only for show</p></div>","89","7-9","餟"
"玫","玫瑰","<div class=""pronunciation""><p><span class=""pinyin"">méi</span></p></div><div class=""meanings""><p>(fine jade)</p><p>used in <span class=""chinese"">玫瑰</span> <span class=""pinyin"">méi guī</span></p></div>","<div class=""pronunciation""><p><span class=""pinyin"">méiguī</span></p></div><div class=""meanings""><p>rugosa rose (shrub) (Rosa rugosa) (CL:<span class=""chinese"">棵</span> <span class=""pinyin"">kē</span>)</p><p>rose flower (CL:<span class=""chinese"">朵</span> <span class=""pinyin"">duǒ</span>)</p></div>","1858","7-9","鹛"
"愚","愚蠢","<div class=""pronunciation""><p><span class=""pinyin"">yú</span></p></div><div class=""meanings""><p>to be stupid</p><p>to cheat or deceive</p><p>me or I (modest)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yúchǔn</span></p></div><div class=""meanings""><p>silly</p><p>stupid</p></div>","6301","7-9","鸒"
"曝","曝光","<div class=""pronunciation""><p><span class=""pinyin"">bào</span></p></div><div class=""meanings""><p>used in <span class=""chinese"">曝光</span> <span class=""pinyin"">bàoguāng</span></p><p>Taiwan pr.  <span class=""pinyin"">pù</span></p></div><div class=""pronunciation""><p><span class=""pinyin"">pù</span></p></div><div class=""meanings""><p>to air</p><p>to sun</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">bàoguāng</span></p></div><div class=""meanings""><p>to expose (photography)</p><p>(fig.) to expose (a scandal)</p><p>(advertising) exposure</p><p>Taiwan pr.  <span class=""pinyin"">pù guāng</span></p></div>","667","7-9","铇"
"渔","渔夫","<div class=""pronunciation""><p><span class=""pinyin"">yú</span></p></div><div class=""meanings""><p>fisherman</p><p>to fish</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yúfū</span></p></div><div class=""meanings""><p>fisherman</p></div>","352","7-9","鸒"
"廓","轮廓","<div class=""pronunciation""><p><span class=""pinyin"">kuò</span></p></div><div class=""meanings""><p>(bound form) extensive; vast</p><p>(bound form) outline; general shape</p><p>(bound form) to expand; to extend</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">lúnkuò</span></p></div><div class=""meanings""><p>outline; silhouette</p></div>","193","7-9","髺"
"习","学习","<div class=""pronunciation""><p><span class=""pinyin"">Xí</span></p></div><div class=""meanings""><p>surname Xi</p></div><div class=""pronunciation""><p><span class=""pinyin"">xí</span></p></div><div class=""meanings""><p>(bound form) to practice</p><p>to study</p><p>habit</p><p>custom</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">xuéxí</span></p></div><div class=""meanings""><p>to learn</p><p>to study</p></div>","6385","1","鳛"
"恒","永恒","<div class=""pronunciation""><p><span class=""pinyin"">Héng</span></p></div><div class=""meanings""><p>surname Heng</p></div><div class=""pronunciation""><p><span class=""pinyin"">héng</span></p></div><div class=""meanings""><p>permanent</p><p>constant</p><p>fixed</p><p>usual</p><p>ordinary</p><p>rule (old)</p><p>one of the 64 hexagrams of the Book of Changes (䷟)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yǒnghéng</span></p></div><div class=""meanings""><p>eternal</p><p>everlasting</p><p>fig. to pass into eternity (i.e. to die)</p></div>","1274","7-9","鸻"
"撰","撰写","<div class=""pronunciation""><p><span class=""pinyin"">zhuàn</span></p></div><div class=""meanings""><p>to compose</p><p>to compile</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">zhuànxiě</span></p></div><div class=""meanings""><p>to write</p><p>to compose</p></div>","147","7-9","籑"
"仰","信仰","<div class=""pronunciation""><p><span class=""pinyin"">Yǎng</span></p></div><div class=""meanings""><p>surname Yang</p></div><div class=""pronunciation""><p><span class=""pinyin"">yǎng</span></p></div><div class=""meanings""><p>to face upward</p><p>to look up</p><p>to admire</p><p>to rely on</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">xìnyǎng</span></p></div><div class=""meanings""><p>to believe in (a religion)</p><p>firm belief</p><p>conviction</p></div>","3101","6","养"
"促","促进","<div class=""pronunciation""><p><span class=""pinyin"">cù</span></p></div><div class=""meanings""><p>(bound form) of short duration; hasty; rapid</p><p>(bound form) to hasten; to hurry; to urge</p><p>(literary) close by; pressed against</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">cùjìn</span></p></div><div class=""meanings""><p>to promote (an idea or cause); to advance; boost</p></div>","274","4","醋"
"骇","骇人","<div class=""pronunciation""><p><span class=""pinyin"">hài</span></p></div><div class=""meanings""><p>to astonish</p><p>to startle</p><p>to hack (computing, loanword)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">hàirén</span></p></div><div class=""meanings""><p>terrifying</p><p>shocking</p><p>dreadful</p></div>","116","7-9","骇"
"尴","尴尬","<div class=""pronunciation""><p><span class=""pinyin"">gān</span></p></div><div class=""meanings""><p>used in <span class=""chinese"">尴尬</span> <span class=""pinyin"">gāngà</span></p></div>","<div class=""pronunciation""><p><span class=""pinyin"">gāngà</span></p></div><div class=""meanings""><p>awkward; embarrassed</p></div>","2262","7-9","酐"
"跃","跳跃","<div class=""pronunciation""><p><span class=""pinyin"">yuè</span></p></div><div class=""meanings""><p>to jump</p><p>to leap</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">tiàoyuè</span></p></div><div class=""meanings""><p>to jump</p><p>to leap</p><p>to bound</p><p>to skip</p></div>","591","6","龠"
"饥","饥饿","<div class=""pronunciation""><p><span class=""pinyin"">jī</span></p></div><div class=""meanings""><p>(bound form) hungry</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">jīè</span></p></div><div class=""meanings""><p>hunger</p><p>starvation</p><p>famine</p></div>","903","7-9","齑"
"铸","铸造","<div class=""pronunciation""><p><span class=""pinyin"">zhù</span></p></div><div class=""meanings""><p>to cast or found metals</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">zhùzào</span></p></div><div class=""meanings""><p>to cast (pour metal into a mold)</p></div>","149","7-9","驻"
"绵","海绵","<div class=""pronunciation""><p><span class=""pinyin"">mián</span></p></div><div class=""meanings""><p>silk floss</p><p>continuous</p><p>soft</p><p>weak</p><p>mild-mannered (dialect)</p><p>cotton</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">hǎimián</span></p></div><div class=""meanings""><p>(zoology) sea sponge</p><p>(esp.) dried sea sponge</p><p>sponge (made from polyester or cellulose etc)</p><p>foam rubber</p></div>","343","7-9","蝒"
"规","规则","<div class=""pronunciation""><p><span class=""pinyin"">guī</span></p></div><div class=""meanings""><p>compass</p><p>a rule</p><p>regulation</p><p>to admonish</p><p>to plan</p><p>to scheme</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">guīzé</span></p></div><div class=""meanings""><p>rule; regulation</p><p>regular; orderly; fixed</p></div>","3110","3","鲑"
"绪","情绪","<div class=""pronunciation""><p><span class=""pinyin"">xù</span></p></div><div class=""meanings""><p>beginnings</p><p>clues</p><p>mental state</p><p>thread</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">qíngxù</span></p></div><div class=""meanings""><p>mood</p><p>state of mind</p><p>moodiness</p><p>Classifier: <span class=""chinese"">种</span> <span class=""pinyin"">zhǒng</span></p></div>","2349","6","鱮"
"寂","寂寞","<div class=""pronunciation""><p><span class=""pinyin"">jì</span></p></div><div class=""meanings""><p>silent</p><p>solitary</p><p>Taiwan pr.  <span class=""pinyin"">jí</span></p></div>","<div class=""pronunciation""><p><span class=""pinyin"">jìmò</span></p></div><div class=""meanings""><p>lonely</p><p>lonesome</p><p>(of a place) quiet</p><p>silent</p></div>","2024","7-9","齌"
"酬","报酬","<div class=""pronunciation""><p><span class=""pinyin"">chóu</span></p></div><div class=""meanings""><p>to entertain</p><p>to repay</p><p>to return</p><p>to reward</p><p>to compensate</p><p>to reply</p><p>to answer</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">bàochou</span></p></div><div class=""meanings""><p>reward</p><p>remuneration</p></div>","904","7-9",""
"溉","灌溉","<div class=""pronunciation""><p><span class=""pinyin"">gài</span></p></div><div class=""meanings""><p>to irrigate</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">guàngài</span></p></div><div class=""meanings""><p>to irrigate</p></div>","106","7-9","钙"
"粹","纳粹","<div class=""pronunciation""><p><span class=""pinyin"">cuì</span></p></div><div class=""meanings""><p>pure</p><p>unmixed</p><p>essence</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">Nàcuì</span></p></div><div class=""meanings""><p>Nazi (loanword)</p></div>","1776","7-9","萃"
"旭","旭日","<div class=""pronunciation""><p><span class=""pinyin"">xù</span></p></div><div class=""meanings""><p>dawn</p><p>rising sun</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">xùrì</span></p></div><div class=""meanings""><p>the rising sun</p></div>","39","7-9","鱮"
"锦","锦标赛","<div class=""pronunciation""><p><span class=""pinyin"">jǐn</span></p></div><div class=""meanings""><p>brocade</p><p>embroidered work</p><p>bright</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">jǐnbiāosài</span></p></div><div class=""meanings""><p>championship contest</p><p>championships</p></div>","385","7-9","馑"
"凰","凤凰","<div class=""pronunciation""><p><span class=""pinyin"">huáng</span></p></div><div class=""meanings""><p>phoenix</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">Fènghuáng</span></p></div><div class=""meanings""><p>Fenghuang County in Xiangxi Tujia and Miao Autonomous Prefecture <span class=""chinese"">湘西土家族苗族自治州</span> <span class=""pinyin"">Xiāng xī Tǔ jiā zú Miáo zú Zì zhì zhōu</span></p></div><div class=""pronunciation""><p><span class=""pinyin"">fènghuáng</span></p></div><div class=""meanings""><p>phoenix</p></div>","519","7-9","鷬"
"稻","稻草人","<div class=""pronunciation""><p><span class=""pinyin"">dào</span></p></div><div class=""meanings""><p>paddy</p><p>rice (Oryza sativa)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">dàocǎorén</span></p></div><div class=""meanings""><p>scarecrow</p></div>","231","7-9","道"
"椒","辣椒","<div class=""pronunciation""><p><span class=""pinyin"">jiāo</span></p></div><div class=""meanings""><p>pepper</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">làjiāo</span></p></div><div class=""meanings""><p>hot pepper</p><p>chili</p></div>","483","7-9","鹪"
"膊","胳膊","<div class=""pronunciation""><p><span class=""pinyin"">bó</span></p></div><div class=""meanings""><p>shoulder</p><p>upper arm</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">gēbo</span></p></div><div class=""meanings""><p>arm</p><p>Classifiers: <span class=""chinese"">只</span> <span class=""pinyin"">zhī</span>, <span class=""chinese"">条</span> <span class=""pinyin"">tiáo</span>, <span class=""chinese"">双</span> <span class=""pinyin"">shuāng</span></p></div>","1807","7-9",""
"授","教授","<div class=""pronunciation""><p><span class=""pinyin"">shòu</span></p></div><div class=""meanings""><p>(bound form) to confer; to give</p><p>(bound form) to teach; to instruct</p><p>(literary) to appoint</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">jiàoshòu</span></p></div><div class=""meanings""><p>professor</p><p>to instruct</p><p>to lecture on</p><p>Classifiers: <span class=""chinese"">个</span> <span class=""pinyin"">gè</span>, <span class=""chinese"">位</span> <span class=""pinyin"">wèi</span></p></div>","6756","4","绶"
"径","途径","<div class=""pronunciation""><p><span class=""pinyin"">jìng</span></p></div><div class=""meanings""><p>footpath</p><p>track</p><p>diameter</p><p>straight</p><p>directly</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">tújìng</span></p></div><div class=""meanings""><p>way; means; channel</p></div>","1013","6","静"
"驭","驾驭","<div class=""pronunciation""><p><span class=""pinyin"">yù</span></p></div><div class=""meanings""><p>variant of <span class=""chinese"">御</span> <span class=""pinyin"">yù</span></p><p>to drive</p><p>to manage</p><p>to control</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">jiàyù</span></p></div><div class=""meanings""><p>to urge on (of horse)</p><p>to drive</p><p>to steer</p><p>to handle</p><p>to manage</p><p>to master</p><p>to dominate</p></div>","263","7-9","龥"
"菩","菩萨","<div class=""pronunciation""><p><span class=""pinyin"">pú</span></p></div><div class=""meanings""><p>used in <span class=""chinese"">菩萨</span> <span class=""pinyin"">púsà</span></p><p>used in <span class=""chinese"">菩提</span> <span class=""pinyin"">pútí</span></p></div>","<div class=""pronunciation""><p><span class=""pinyin"">púsà</span></p></div><div class=""meanings""><p>(Buddhism) bodhisattva</p></div>","293","7-9","镤"
"抚","抚养","<div class=""pronunciation""><p><span class=""pinyin"">fǔ</span></p></div><div class=""meanings""><p>to comfort</p><p>to console</p><p>to stroke</p><p>to caress</p><p>an old term for province or provincial governor</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">fǔyǎng</span></p></div><div class=""meanings""><p>to foster</p><p>to bring up</p><p>to raise</p></div>","808","7-9","黼"
"丙","丙烷","<div class=""pronunciation""><p><span class=""pinyin"">bǐng</span></p></div><div class=""meanings""><p>third of the ten Heavenly Stems <span class=""chinese"">十天干</span> <span class=""pinyin"">shí tiān gān</span></p><p>third in order</p><p>letter ""C"" or Roman ""III"" in list ""A, B, C"", or ""I, II, III"" etc</p><p>ancient Chinese compass point: 165°</p><p>propyl</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">bǐngwán</span></p></div><div class=""meanings""><p>propane</p></div>","95","7-9","餠"
"灼","灼热","<div class=""pronunciation""><p><span class=""pinyin"">zhuó</span></p></div><div class=""meanings""><p>to burn; to sear; to scorch</p><p>(bound form) bright; luminous</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">zhuórè</span></p></div><div class=""meanings""><p>burning hot; scorching</p></div>","140","7-9","镯"
"鸽","鸽子","<div class=""pronunciation""><p><span class=""pinyin"">gē</span></p></div><div class=""meanings""><p>pigeon; dove</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">gēzi</span></p></div><div class=""meanings""><p>pigeon</p><p>dove</p><p>various birds of the family Columbidae</p></div>","960","7-9","鸽"
"卑","卑鄙","<div class=""pronunciation""><p><span class=""pinyin"">bēi</span></p></div><div class=""meanings""><p>low</p><p>base</p><p>vulgar</p><p>inferior</p><p>humble</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">bēibǐ</span></p></div><div class=""meanings""><p>base</p><p>mean</p><p>contemptible</p><p>despicable</p></div>","1579","7-9","鹎"
"遗","遗憾","<div class=""pronunciation""><p><span class=""pinyin"">yí</span></p></div><div class=""meanings""><p>(bound form) to leave behind</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yíhàn</span></p></div><div class=""meanings""><p>regret</p><p>to regret</p><p>to be sorry that</p></div>","4851","4","饴"
"睬","理睬","<div class=""pronunciation""><p><span class=""pinyin"">cǎi</span></p></div><div class=""meanings""><p>to pay attention</p><p>to take notice of</p><p>to care for</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">lǐcǎi</span></p></div><div class=""meanings""><p>to heed</p><p>to pay attention to</p></div>","134","7-9","彩"
"研","研究","<div class=""pronunciation""><p><span class=""pinyin"">yán</span></p></div><div class=""meanings""><p>to grind</p><p>study</p><p>research</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yánjiū</span></p></div><div class=""meanings""><p>research</p><p>a study</p><p>Classifier: <span class=""chinese"">项</span> <span class=""pinyin"">xiàng</span></p><p>to research</p><p>to look into</p></div>","9106","4","麣"
"窃","偷窃","<div class=""pronunciation""><p><span class=""pinyin"">qiè</span></p></div><div class=""meanings""><p>to steal</p><p>secretly</p><p>(humble) I</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">tōuqiè</span></p></div><div class=""meanings""><p>to steal</p><p>to pilfer</p></div>","617","7-9","锲"
"贞","贞操","<div class=""pronunciation""><p><span class=""pinyin"">zhēn</span></p></div><div class=""meanings""><p>chaste</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">zhēncāo</span></p></div><div class=""meanings""><p>(usually of women) chastity</p><p>virginity</p><p>virtue</p><p>honor</p><p>loyalty</p><p>moral integrity</p></div>","195","7-9","鷏"
"济","经济","<div class=""pronunciation""><p><span class=""pinyin"">Jǐ</span></p></div><div class=""meanings""><p>used in place names associated with the Ji River <span class=""chinese"">济水</span> <span class=""pinyin"">Jǐ Shuǐ</span></p><p>surname Ji</p></div><div class=""pronunciation""><p><span class=""pinyin"">jǐ</span></p></div><div class=""meanings""><p>used in <span class=""chinese"">济济</span> <span class=""pinyin"">jǐ jǐ</span></p></div><div class=""pronunciation""><p><span class=""pinyin"">jì</span></p></div><div class=""meanings""><p>to cross a river</p><p>to aid or relieve</p><p>to be of help</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">jīngjì</span></p></div><div class=""meanings""><p>economy</p><p>economic</p></div>","2545","3","齌"
"资","资料","<div class=""pronunciation""><p><span class=""pinyin"">zī</span></p></div><div class=""meanings""><p>resources</p><p>capital</p><p>to provide</p><p>to supply</p><p>to support</p><p>money</p><p>expense</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">zīliào</span></p></div><div class=""meanings""><p>material</p><p>resources</p><p>data</p><p>information</p><p>profile (Internet)</p><p>Classifiers: <span class=""chinese"">份</span> <span class=""pinyin"">fèn</span>, <span class=""chinese"">个</span> <span class=""pinyin"">gè</span></p></div>","4627","3","龇"
"刹","刹车","<div class=""pronunciation""><p><span class=""pinyin"">chà</span></p></div><div class=""meanings""><p>Buddhist monastery, temple or shrine (abbr. for <span class=""chinese"">刹多罗</span> <span class=""pinyin"">chàduōluó</span>, Sanskrit ""ksetra"")</p></div><div class=""pronunciation""><p><span class=""pinyin"">shā</span></p></div><div class=""meanings""><p>to brake</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">shāchē</span></p></div><div class=""meanings""><p>to brake (when driving)</p><p>to stop</p><p>to switch off</p><p>to check (bad habits)</p><p>a brake</p></div>","767","7-9","鲨"
"宙","宇宙","<div class=""pronunciation""><p><span class=""pinyin"">zhòu</span></p></div><div class=""meanings""><p>eternity</p><p>(geology) eon</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yǔzhòu</span></p></div><div class=""meanings""><p>universe; cosmos; space</p></div>","4973","7-9","骤"
"逐","逐渐","<div class=""pronunciation""><p><span class=""pinyin"">zhú</span></p></div><div class=""meanings""><p>(bound form) to pursue</p><p>to chase away</p><p>individually</p><p>one by one</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">zhújiàn</span></p></div><div class=""meanings""><p>gradually</p></div>","1252","4","逐"
"嬉","嬉皮","<div class=""pronunciation""><p><span class=""pinyin"">xī</span></p></div><div class=""meanings""><p>amusement</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">xīpí</span></p></div><div class=""meanings""><p>hippie (loanword) (Tw)</p></div>","226","7-9","鼷"
"悦","喜悦","<div class=""pronunciation""><p><span class=""pinyin"">yuè</span></p></div><div class=""meanings""><p>pleased</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">xǐyuè</span></p></div><div class=""meanings""><p>happy</p><p>joyous</p></div>","634","7-9","龠"
"航","航班","<div class=""pronunciation""><p><span class=""pinyin"">háng</span></p></div><div class=""meanings""><p>boat</p><p>ship</p><p>craft</p><p>to navigate</p><p>to sail</p><p>to fly</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">hángbān</span></p></div><div class=""meanings""><p>(scheduled) flight; (scheduled) sailing</p></div>","1696","4","颃"
"旨","旨意","<div class=""pronunciation""><p><span class=""pinyin"">zhǐ</span></p></div><div class=""meanings""><p>imperial decree</p><p>purport</p><p>aim</p><p>purpose</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">zhǐyì</span></p></div><div class=""meanings""><p>decree; order</p><p>will; intent</p></div>","694","7-9","黹"
"筛","筛选","<div class=""pronunciation""><p><span class=""pinyin"">shāi</span></p></div><div class=""meanings""><p>(bound form) a sieve</p><p>to sieve; to sift; to filter</p><p>to eliminate through selection</p><p>to warm a pot of rice wine (over a fire or in hot water)</p><p>to pour (wine or tea)</p><p>(dialect) to strike (a gong)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">shāixuǎn</span></p></div><div class=""meanings""><p>to filter</p></div>","186","7-9","籭"
"奋","兴奋","<div class=""pronunciation""><p><span class=""pinyin"">fèn</span></p></div><div class=""meanings""><p>to exert oneself (bound form)</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">xīngfèn</span></p></div><div class=""meanings""><p>excited</p><p>excitement</p><p>(physiology) excitation</p></div>","4083","4","鲼"
"胞","双胞胎","<div class=""pronunciation""><p><span class=""pinyin"">bāo</span></p></div><div class=""meanings""><p>placenta</p><p>womb</p><p>born of the same parents</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">shuāngbāotāi</span></p></div><div class=""meanings""><p>twin</p><p>Classifier: <span class=""chinese"">对</span> <span class=""pinyin"">duì</span></p></div>","1222","6","龅"
"艺","艺术","<div class=""pronunciation""><p><span class=""pinyin"">yì</span></p></div><div class=""meanings""><p>skill</p><p>art</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yìshù</span></p></div><div class=""meanings""><p>art</p></div>","3302","3","黓"
"雁","雪雁","<div class=""pronunciation""><p><span class=""pinyin"">yàn</span></p></div><div class=""meanings""><p>wild goose</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">xuěyàn</span></p></div><div class=""meanings""><p>(bird species of China) snow goose (Anser caerulescens)</p></div>","70","7-9","鷃"
"效","有效","<div class=""pronunciation""><p><span class=""pinyin"">xiào</span></p></div><div class=""meanings""><p>to imitate (variant of <span class=""chinese"">效</span> <span class=""pinyin"">xiào</span>)</p><p>effect</p><p>efficacy</p><p>to imitate</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">yǒuxiào</span></p></div><div class=""meanings""><p>effective</p><p>in effect</p><p>valid</p></div>","2717","3","薢"
"耸","高耸","<div class=""pronunciation""><p><span class=""pinyin"">sǒng</span></p></div><div class=""meanings""><p>to excite</p><p>to raise up</p><p>to shrug</p><p>high</p><p>lofty</p><p>towering</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">gāosǒng</span></p></div><div class=""meanings""><p>erect</p><p>towering</p><p>to stand tall</p></div>","56","7-9","耸"
"典","经典","<div class=""pronunciation""><p><span class=""pinyin"">diǎn</span></p></div><div class=""meanings""><p>canon</p><p>law</p><p>standard work of scholarship</p><p>literary quotation or allusion</p><p>ceremony</p><p>to be in charge of</p><p>to mortgage or pawn</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">jīngdiǎn</span></p></div><div class=""meanings""><p>the classics</p><p>scriptures</p><p>classical</p><p>classic (example, case etc)</p><p>typical</p></div>","2840","2","点"
"殊","特殊","<div class=""pronunciation""><p><span class=""pinyin"">shū</span></p></div><div class=""meanings""><p>(literary) to kill; to behead; to sever; to separate; to surpass</p><p>(bound form) different</p><p>(bound form) special; remarkable</p><p>(literary) very; extremely</p></div>","<div class=""pronunciation""><p><span class=""pinyin"">tèshū</span></p></div><div class=""meanings""><p>special</p><p>particular</p><p>unusual</p><p>extraordinary</p></div>","3873","4","陎"
